title,reviews
세부 3박 5일 가족여행 후기 (Lency 가이드님 감사해요 ^^),"안녕하세요, 세부여행 후기입니다^^
13일~17일 3박 5일의 여행을 다녀왔는데요, 가족 여행은 처음이라 걱정도 많이 되었고,
저도 해외는 두번째고, 엄마와 동생은 첫번째라 설렘 반 두려움 반으로 비행기에 몸을 싣게 되었어요
그런데 세부공항에 도착해 Lency 가이드님을 뵙고선 마음이 놓였죠, ^^ 역시나 생각했던대로 여행내내
질문에 대답도 잘 해주시고, 또 분위기를 편하게 만들어 주셨어요 ㅎㅎ
덕분에 저희가족과 더불어 다른 두 팀과도 어색하지 않게 잘 지내다 왔구요,
특히 저희 엄마를 배려해주시는 모습에 정말 감사했습니다 ^^
다음번에 또 세부로 여행 가게 된다면 패키지여행이 아니더라도
lency 가이드님께 연락드리고 가려고요.
정말 여행자들을 많이 배려해주시고 일정이 끝난 뒤에도 안부 문자를 꼭 해주시며
여러모로 마음써주셨거든요^^
  세부에서 여행하며, 액티비티도 즐겁고 좋았지만,
앞에 바다가 펼쳐져 있어 스노쿨링을 맘껏 즐길수있었던 모벤픽리조트와
순박했던 세부 사람들, 친절한 가이드님이 특히 기억에 남을 것 같습니다^^
 "
너무 즐거웠던 필리핀 세부 ! 제리 가이드 추천합니다 ~~,"가족과 세부 여행을 했는데
가이드님 너무 친철하셨어요 ~
엄마 아빠한테도 너무 친절하게 잘해주시고
언니랑 저도 너무 재미있게 놀다가 왔구욤 !!
  부모님과 함께한 세부여행 너무 즐겁고 좋았구요
다음에는 친구들과 다시 한번더 찾고싶어요 ~!
세부는 친구들 후기를 들으면 진짜 반반이던데 좋다 안좋다..
그런데 저는 가이드님이 안내를 잘해주셔서 그런가 너무 즐겁고 재미있게 잘놀다왔습니다 ~
  제리가이드님 고마워용 복받으세용 ~~ㅎㅎ"
세부가이드 제리님 강추 ~~~,"필리핀 세부여행
너무 즐겁게 잘 다녀왔구요
  제리가이드님 너무 즐겁고 좋은 여행되게 만들어주셔서 감사했어요 ~
제리가이드님 파이팅 !! ㅎㅎ"
세부 제리 가이님 덕분에 즐거운 여행였어요^^,"뜻하지 않게 떠난 세부 가족여행~~
천방지축 아들님을 데리고 떠나야 하나 했지만 세부공항에 도착과 동시에 훈남이셨던 제리 가이드님을  만난건 역쉬
행운 이었네요..새벽에 도착해 우린 피곤했지만 리조트로 햏하는 내내 친절하고 쉽게 설명해 주시고..아들이 말짤라 먹어두 웃으면서 다 들어 주시고..
호핑투어 하러 간날두 바다로  나가는거라 여행와서 즐기는것보다 아들채기느라 정신없는걸 눈치 채셨는지 알아서 아들 챙겨 주시고 어찌나 고맙구 감사 하던지 간간히 간식 챙겨 주시고 맛사지 받을때두 그랬구 이래저래 너무 고맙구 세심하게 배려해주신 덕분에 고생안하고 즐거운 여행이 됐네요..
지금도 여행 사진 보고 있음 제리 가이드님 생각나는데..정신없이 떠나 오느라 인사두 제대로 못했네요^^
제리가이드님..최곱니다^^담에 다시 가면 찾을꺼 같네요~~~"
세부여행 ~ 제리가이드님 감사해요 ~,"예전에 다녀왔었는데 후기를 쓴다는게 깜빡하고
또 여행가려고 막 알아보다가 예전여행지 후기를 쓰게되는 ㅎㅎ
세부여행!! 너무 좋았구요 ~ 다시 세부 여행가고 싶어요 >.<''
  그때 여행을 즐겁게 만들어주신 제리가이드님 !!
너무 감사해요>.<
다음에 세부가게되면 다시 또 우리 가이드 였으면 좋겠다는 ~~ ㅋ
  2014년이 지나가기전에 세부로 한번더 여행을 가고싶네요 ^^
너무 친절하셨던 제리가이드님과 함께했던 세부여행 너무 좋았어서 세부 여행에 대한 좋은 기억이 많네요 ㅋ
좋은사람들과 좋은가이드님과 좋은곳에서 힐링하고왔었던 기억이 새록새록 !!
  즐거운 여행 만들어주셨던 제리가이드님 너무 감사하구요
노랑풍선통해서 여행잘다녀왔었어 다음여행때도 노랑풍선 함께해욤 ~
 "
"방콕패키지 가이드 ""이재하""와 세부가이드 ""박창은(피비)""의 비교","지난달 방콕/파타야패키지를 가게되었는데 이재하가이드님을 방콕공항에서 처음 만나게되었는데
정말 우리를 아주 반갑게 맞이해주었습니다. 우리말고 모녀분들도 오셨는데 서로 소개를 해주셨고, 계속 자신만의 유머를 우리에게 선사하여 웃음을 자아내 어색함을 무마시켜주셨습니다. 그렇게 저희와 모녀분, 가이드분까지 하여 5명이서 정말 가족처럼 다녔는데 모든 일정이 정말 알차고 고객위주의 안성맞춤의 여행이었습니다. 모녀분과 일정이 다르면 서로 기다리는 일정없이 딱딱 떨어지게 일정을 소화했습니다. 또한 차를 타고 돌아다니면서도 자기가 알고 있는 태국에 대한 모든 상식을 우리에게 아르켜주셨고, 일정으로 인해 어느정도 지치고 힘든데도 이재하가이드님의 재치섞인 유머와 재미있는 태국유래로 인해 힘듦이 달아날 정도로 집중이 되었습니다. 또한 고객이 원하는 일정 및 요구와 불만사항을 바로바로 해결해 주시는 것에 대해 너무 좋았습니다. 일에 대한 열정이 아주 높았습니다.
  그런데,
  너무 좋았던 지난달 방콕/파타야여행을 기리며 세부패키지를 오늘!! 다녀왔는데, 너무 기가막혀 글을 씁니다.
처음 공항에 도착했을때부터 시작이 되었습니다.........패키지 일행은 총 8명.. 성수기인데도 많지 않은 인원이었음에도 불구하고 서로의 통성명은 절대 없었고 여행을 시작함으로부터 중간날까지 어색함으로 박창은가이드를 따라다니다가 마지막날이 되어서야 서로 얘기도 하고 서로에대해 묻기시작하여 헤어짐을 아쉬워했습니다. 조금더 일찍 가이드의 행실을 알았더라면 우리들끼리 뭉쳐 우리들이 여행을 주도했을지도 모르는데말입니다..........................
어쨌거나, 제일 먼저 이슬라 리조트에 도착했을때 리조트부터 불만사항이였지만 더군다나 저희는 이제 막 신혼을 벗어나려는 부부인데 트윈으로 방을 잡아주셔서 저희가 킹으로 바꿔달라했더니 내일 오전중에 변경이 가능하다하여 아침 일찍부터 박창은가이드를 기다렸으나 그녀는 아침 10시에 모이기러 했는데 미리 나와있지도 않았고 오히려 더 늦게 나와 저희를 기다리게 했습니다. 그리고 방도 바꿔주지도 않았고 저희가 제차 묻자 잊고 있었다며 다시 카운터로가서 룸체인지를 묻더이다...처음엔 그러려니 했습니다. 첫날이라 일정짠다고 바빠서 그럴수도있겠지.. 그런데 둘쨋날이 되었는데도 잊었던지 방을 바꿔준다해놓고 계속 그 가이드는 우리에게 방을 바꿔준다는 얘기도 하지않았습니다. 계속 박창은 가이드에게 룸에 대해 물으면 밑보일까바 저희가 직접! 카운터로가서 방을 바꿔달라했더니 바로 바꿔주었습니다. 너무 기가막혀서 어이가없었습니다. 그리고 두번째는 선택관광으로 스쿠버다이빙 체험할때도 체험하는 분들이 체험을 하는 동안에 나머지 체험을 안하는 분들은 선택관광이 있는데도 불구하고 무작정 기다리게하고 준비안되어있는 모습을 엄청나게 많이 보여주었습니다. 마치 산타할아버지인마냥 선물보따리에 기다림을 준비하고있다가 우리에게 기다림을 선물을 주는줄알았습니다.ㅡㅡ;둘쨌날, 일원중 한분이 유리컵을 깨트려 손가락이 찢어졌는데 셋쨋날에 호핑투어를 하는데 방수밴드는 커녕 걱정도 안하였습니다. 그래서 제 와이프가 방수밴드를 주었고 배멀미 하시는 분이 있어 배멀미 약을 준비해달라고 얘기를 했지만 알겠다 해놓고 그다음날 또 그걸 잊었는지 약은 커녕... 맨손으로 오더이다...
원래 가이드란 직업은 그 나라에 대해 가이드를 해주며 여행일원을 챙기는 것이 자신의 몫이거늘 전혀 우리를 생각하지 않았고 우리와 함께 있는데도 계속 자기 개인전화로 자신의 사적인 일에대해 철저했습니다.
더많은데 막상 적으려니 기억이 안나네요. 마지막으로 쇼핑... 우리에게 강요는 하지않았지만 상품을 파는 직원들 보다 더 열정적으로 우리에게 상품 설명을 하였습니다. 누가 보면 홈쇼핑호스튼줄 알정도로 아주 열정적이었습니다...
필리핀에대한 설명을 열정적으로 하였으면 얼마나 좋았을까요.............................
아무튼 최악의 세부여행이었습니다.
    얼마나 기가막히면 오늘 다녀왔는데 오늘 컴퓨터를 켜 불만사항을 작성하겠습니까.........................
필리핀에 대한 거래는 노랑풍선과 두번다신 하지않겠습니다.
최악의 필리핀여행이었습니다.
 "
세부3박4일마치며 공항에서 집에가는길입니다.(제니가이드님 감사감사요),"이번여행은 우여곡절이 많은 여행 이었습니다 가느냐 마느냐에서  다행이 노랑풍선여행사에서추가비용없이날짜를변경해주셔서 
모처럼 여행을 잘다녀왔습니다 제가 매년 여행을 다니지만  이번여행 만큼은 같이여행했던 일행도 좋은분들을만나 청춘들속에 저희어머님이
즐겁게 보냈습니다.. 또한 제니가이드님께서  저희어머님 말동무도 해주시고 관광일정도 전략적으로 짜주셔서 루즈하지않는관광이되었습니다
가족 같이 대해주신 제니가이드님 정말감사합니다  다음여행에 보홀여행을 생각하고있는데 또뵜으면좋겠네요.
마지막으로 마지막날 함께 해주신 제이크가이드님  완전빵터졌습니다 .   돌아가는길의 어~~~휴 란 말이  다음날을기약하는
의미있는말로 남네요..
8/7  ~ 8/10을 1년간 간직 하며 세부의 넓고파란 하늘 같은 맘으로  살아가렵니다
내년에도 노랑풍선 두드릴께요 (참고 사항 세부퍼시픽을이용했는데  갈때올때  냉동인간 되었습니다
에어콘에서 냉장고의 차가운 연기가보였고 한순간 잇김도 나왔 슴다  꼭 공항담요 각각챙기시길)......"
세부 잘다녀왔습니다,"엄마.아빠.저
이렇게 셋이서 여행을 다니고있습니다
이번세부여행은 몸과마음이 지친 힐링여행이였습니다
엄마가 큰수술하시고 7개월후
그냥 쉬고 싶다는 생각에 여행을 가기로했다
일주일 남겨두고 급하게 입금하고 부모님도 딸이 가자니 금방짐싸서 이른아침비행기라 전날에 가서 공항서 새우잠자고 세부도착
아우~~푸른바다
이쁘다라는 말이 저절로 나오는데 호핑투어까지 정말멋진 여행하고 왔습니다"
세부 3박5일 가족여행 다녀왔습니다~~^^,"7월26일출발 3박5일 일정으로 세부다녀왔어요. 도착시간은 우리나라 시간으로 1시40분경 필리핀시간 0시40분  세부공항은 번잡하고 2시간 가량 오랜시간과 더위로 짜증나고 힘들었죠. 세관에서 가방검사가 시작되고 앞에 사람들 여럿이 잡혀 관세를 내고, 내가방에 영수증 발견되어 가슴이 콩닥콩닥 했는데 필리핀 세관 여자(우리 말로 화장품~~)이라며 통과 휴 다행^^^ 우린 무사 통과했고,입국심사를 마치고 공항 밖으로 나오니 습한기운이 온몸에 감기어 어수선하고 어리둥절 한 가운데 우리를 즐겁게 반기는 한국어로 쓰인 피켓 발견,  거기서 환하게 웃으며 환영해준가이드   한국인가이드 세븐(최진영) 필리핀가이드 단단 새벽시간인데도 너무도 반갑게 맞아주니 기분 정말 좋았죠. 처음 가족여행이라 낯설은 곳에서한국가이드를  만나니 너무 좋았죠.비리죠트로 숙박을하고, 다음날 일행과 미팅하고 바로 스쿠버재미있었지만 배멀미때문에 파라셀링도 못하고 힘들어 정신줄 놓고있는데 세븐이 자상하게 약도 사주고 걱정도 많이 해주고 고맙더라구요. 다음날 먹을 멀미약도 챙겨줬죠. 그 덕분에 호핑투어 제대로 멋지게 했죠.세븐은 지프니타고 다닐때도 한 곳도 놓치지 않고 필리핀 문화와 관광지 설명도 세밀히 잘해주고 필린핀역사와 문화를 자세히 설명해주고 차가 지나갈때마다 세부적인 설명 참 잘하더구요 ,글고 뭐니뭐니 해도 정이 많아 넘 좋았죠. 그래서인지 우리 일행도 식구처럼 잘 다녔죠.3일 밤 나이트투어를 하면서 세부시내를 갔는데 탑스는 참 멀기도 하더라구요. 꼬물꼬불 산길을 한참 지나니 지프니 정류장이 자랑스럽게 줄지어 서 반짝반짝 빛을 내고 있는데 멋지더라구요. 드디어 탑스에 도착하니 와우, 한 눈에 세부시내가 광활이 펼쳐져 오길 잘 했다는 생각이 들었죠. 바람이 세차게 불어 추웠지만 그래도 기념 사진 찰칵찍고  조금 내려와 미스터 a에 가서 흔하지 않다는 그린 망고쉐이크 한 잔 마시고 담소를 즐기고 내려와 막탄에서 꼬지전문점에 가니 사설 경비원들이 있고 그 보호아래 우리는 산미구엘맥주 얼음 동동띄어 한잔하는데 피로가 싹가시고 도란도란 세븐과 즐거운 시간은 보냈죠. 세븐은 빡빡한 일정을 보내며 최선을 다해 우리의 추억거리에 동참했죠.고마워요. 세븐!!!  마지막 저녁 시간에  시장에서 맛나는 과일 한 바구니사서 대접해준 세븐 참 고마웠고요. 넘 많아 좀 남긴게 미안하더러라구요. 아직도 새콤달콤한 망고스틴이 제일 생각나네요.~~ 지금은 각자 집에 있지만 우리가 만났던 일행이랑 페북도하고, 톡으로 연락하고 지내고 있어요. 톡으로  세븐에게 문의하면 바로바로 톡으로 답변이오네요.세븐도 생각나고 착하고 순진한 현지가이드 단단도 보고싶네요.^^ 여건만 되면 다시 가고 싶네요.~~~
' 기러기 아빠로 타국에서 고생하는 세븐! 다이어트고만 하고 밥 잘챙겨 먹어요. 땀도 엄청 흘리던데 타국에서 힘들어요.좋은 관광객 많이 만나 보람 느끼기 바래요. 단단 도 꼭 성공해서  좋은 환경에서 아이 키우길 바래요!. 세부에서 좋은 추억 많이 만들고 좋은 인연 가져가요.지금도 그때만난 동현가족이랑 카톡하고 있어요. 고맙고 하나하나 자상하게 신경써줘 땡큐해요!!! '

혹시라도 세부 여행가실분이라면 꼭 세븐을 만나보세요. 꼭꼭꼭~~~~
  저의 가족의 3박5일 여행일정표을 간단하게 정리했습니다. 아래 주소을 클릭 해 주세요.
http://www.wishbeen.co.kr/#!/plans/a451553ca04a9810
  최고의가이드 세븐과 함께~~^^
현지가이드 단단과 함께~~"
세부 솔레아 리조트 후기(2019년 4/4 ~ 4/8) (1),"아내 친구들 커플 6명으로 잘 다녀 왔습니다. 처음으로 해외패키지를 가는거라 많이 준비하고 갔는데 솔레아리조트 상태는 나쁘지 않더군요. 우려섞인 후기를 보고 조식걱정을 많이 했는데 생각외로 먹을만 했습니다. 방상태도 나쁘지 않았구요. 다만 수압은 좀 약하더라구요..뭐 그건 이해할수 있을 정도 였습니다 ㅎㅎ 가이드를 맡은 루피님!! 배려 많이 해주시고 융통성있게 일정 조율해 주셔서 고맙습니다. 특히 호핑투어중에 해양스포츠 제트보트 강추 입니다!! 그리고 마지막날 야경투어 꼬옥해보세요. 세부시티 야경 진짜 멋집니다 ㅎㅎ 암튼 즐거운 추억 많이 만들고온 세부여행이었습니다^^
 "
"세부 3박5일 가이드님의 희생정신,쎈쓰에 놀람!!ㅋㅋ","  세부 4박5일 패키지 여행은 정말 알차게 보냈던 하루 갔습니다 ^^
  성수기인지라 사람들도 많고 했지만 차례차례 정리된 스케쥴 일정으로 차질 없이 잘 보냈습니다 ^^
  아름다운 바다를 볼수 있는 스쿠버 도 재미 있었습니다 ㅎㅎ 무엇보다 호핑투어가 가장 재미있었습니다 ㅎㅎ
  여러 지역에서 오신 분들과 낚시 대회 를 주최하신 우리 담당 가이드 패트릭님 ㅎㅎ 1달러씩 걸고 가장 고기를
  많이 낚은 팀이 우승 상금 몰아주기도 주최 해주시고  결국 1마리씩 4분이 계셔서 가위바위보를 했지만 ㅋㅋ
  사진도 부담스러울 정도로 찍어주시고 ㅎㅎ 현지 필리핀 분들도
  잘 웃겨주고 ㅋㅋ 장난도 많이 처주시고 ㅎㅎ 무엇보다 마지막밤이 기대되었죠 ㅎㅎ 가이드님께 부탁을 하고
  세부의 나이트 투어를 요청 했죠 ㅎㅎ 다른 곳에서 오신 젊은 분들과 함께  ㅎㅎ
  1차 카지노로 안내해주셨고 정말 잘 설명 해주셔서 3000페소 한화약 7만5천원
  땄어요 ㅋㅋ 블랙잭과 바카라 그담에....탁구공 3개를 위에서 떨어뜨려서 먹는 게임 ㅎㅎ 무엇보다 딜러들이 장난도 치고
  말도 걸고 배팅 고만하라고도 말하고...배팅 하라고도 하고 ㅋㅋ 한국과는 너무 자연스러운 딜러들 ㅋㅋ 
  2차로는 라이브 카페? 호프 광장 같은데였어요 강남스타일과 브라운아이즈걸 노래도 나오고 ㅋㅋ ㅎㅎ 작은 클럽룸도 있
  었고 ㅎㅎ 맛있는 피자와 족발 튀김? ㅎㅎ 너무 맛있었습니다 ㅎㅎ  3차로는 유명?한 클럽을 갔어요  DJ이가 렙을하는 ㅋ
  (참고로 전 31 노총각ㅋ) ㅎㅎ O2? 인가 암튼 ㅎㅎ 테이블 까지 잡아주시고 양주에 맥주까지 셋 팅 ㅋㅋㅋ 신나게 흔들고
  술에 취한시간이 어느덧 새벽 4시가 넘었다는 ㅋㅋㅋㅋ ( 참고로 한국분들도 많아요 ㅋㅋ;;)
  3시간 후에....다른 팀 일정에 안내를 해야하는 우리 패트릭 가이드님...우리 땜에 결국 1시간정도 주무시고 아침에 다른팀
  안내 해주시고...다음날 아침 눈이 충열되어서...마지막 일정도 차질 없이 안내를 해주셨다는....ㅜㅜ 너무 감사해서 어쩔
  줄 몰랐다는...ㅠㅠ 마지막 공항앞까지 안내를 쎈쓰?있게 해주신 ㅎㅎ 다른 여행사오신 관광객들이 길게 줄서있는 외국인
  게이트를 피해 현지 보안팀을 잘아시는지? ㅋㅋㅋ 내국인 전용 게이트로 바로 보안검색 통과 ㅎㅎ(이거 말함 안되는건
  가?ㅋ) 공항에서 기다려하는 수고를 조금이나마 덜어주셔서 1시간정도 기다렸던거 같습니다 ^^
  다른 관광 상품도 안내를 해주시고 센쓰있고 희생하시는 가이드님덕에 정말 알차고 재밌고 보람?ㅋ 있는 세부 여행이 되
  었습니다 ^^ 보훌 관광 적극 추천해 주셨는데 꼭 가볼께여 패트릭 가이드님 꼭 한국오셔서 결혼하시길 바래요 ㅎㅎ
  그리고 잠좀 주무세여 ㅋㅋㅋㅋㅋ 세부 3박5일 ^^ 적극 추천 상품 패트릭 가이드 대박 왕추천 입니다 ^^ !!
   "
바가지 쓴 기분의 세부여행,"아이와 가기싫다는 아빠를 설득해 생애 처음으로 가게된 세부여행..!! 설래는 마음으로 시작은 했는데 처음 안내부터 삐그덕 하더니 도착한 첫날부터 기분왕창 어그러졌네여. 도착하면 노랑풍선 피켓들고 대기할거라는 가이드는 보이지도 않고 하얀 바탕의 하나투어만 정면으로 크게 보여서 같이 간 일행들 기다리라하고 대기하는 가이드들 있는 언덕위 끝줄부터 찾고 있었는데 일행중 한분이 물어서 물어서 찾으셨다고 하네여. 그런데다 다른 고객이 안 나왔다는 한마디 외에는 설명도 없이 30분이상 대기장소에 방치를... 새벽 3시에....헐~ 앉을자리 하나 없는데서 ...ㅠㅠ 20개월된 아이도 있었는데 짜증이 확~!!
리조트에 도착해 현지식은 더 가관~~첫날은 그래도 참고 먹었는데 오는 날까지 하나도 바뀌지 않은 일명 호텔식이라는 조식~~ !! 허 기가 차서....
첫날 미팅부터 선택관관을 마지막날 시간이 많다는 이유로 권유를 빙자한 강요를 하길래 얼마나 괜찬은가 하고 기대했더만 완전 바가지 요금 이었네여... 그나마 아이가 잠들어 일행 두분은 돈만내고 제대로 보지도 못하고 스톤맛사지는 비싸기만하고 아무도 만족했다는 일행이 없네여.. 우리일행 포함 패키지 다른 일행까지....
성당포함 명소는 잠깐 설명하고 사람많으니 나중에 한다더니 그냥차로 이동... 다른 가이드는 안에까지 들어와 친절하게 나무에 대한 설명까지 다해주드만... 물어보지 않으면 뭐하나 설명해 주는 것도 없드만 쇼핑센터에 갈때는 뭐가 좋은지 열심히 설명을 해주시던 현지 한국인 가이드라니... 정말 어처구니 없는 여행이라 남편볼 면목도 없고 같이간 일행볼 면목도 없었던 여행으로 후유증으로 엄청난 카드빛까지....ㅠㅠ
이번 여행에서 좋았던 점은 패키지에 일행이었던 다른 분들을 많났던 거 하나 밖에 없었으며 그나마 후회를 덜하게 해주는 좋은 인연이었던거 같아요...  세부 막탄이라는 작은 섬이 세부 본섬의 완전 끝에 위치하다시피한 코딱지만한 섬이라는걸 알고 가셨으면..... 그나마 숙소는 깨끗해서 다행이었네여... ㅠㅠ"
다시가고 싶은 세부!!!!,"세부는 다시 가고 싶은 바다였어요..^^
청자빛을 은은하게 비추어 내는 세부의 바다위를 달려보면서 마음도 함께 시원해 졌어요!!!
일정도 많이 타이트 하지 않고, 아이와 함께 즐기면서 보고, 느낄 수 있는 추억으로 남게 되어 너무 감사합니다.
막탁공항에서 3시간 가량 지체되어 날을 꼬박 새우기는 했지만, 그것도 또하나의 스토리가 될거라 생각하며 그것마저도 기분좋게 떠오르네요^^
스노쿨링을 통해 바닷속을 바라볼수 있는 그 경험과 세부 사람들의 삶을 엿볼 수 있어 문화적인 교육도 되었네요
이게 바로 살아있는 현 -장 -체- 험..... 인거죠~~
열정과 용기가 묻어나는 젊은 신사~ 헨리가이드님.... 정말 친절하고, 신사다운 모습을 보여주셨어요...
전문가로서 베어져 나오는  가이드 맵이 정말 보기 좋고, 그 도전에 박수도 쳐드리고 싶네요..
  학교 방학하자마자 다녀온 여행이라 더 신나고 즐거웠습니다.
감사합니다.^^ 헨리가이든님~~ 그리고 노랑풍선~~
 "
친한 언니네와 함께한 즐거웠던 세부로의 여행~~^^,"날씨도 화창하니~도와주고~^^  좋은 사람들과의 기분 좋은 여행이였답니다.
일행도 저희쪽 두가족이랑 모녀 두분 ~케일락 가이드님과 미소 짱이신 현지 조조가이드님...해서 12명이 함께한
소박하지만 정겨웠던... 즐거운 여행이였어요~^^** 
커가는 아이들과의 좋은 여행을 찾다~ 가격은 부담되지만 한국보다는 해외를 생각하게 되었고
마침 좋은 가격에 시간도 맞아서 생각보다... 너무나 잘 다녀왔습니다*^^*
케일락 가이드님과 현지 조조 가이드님의 따뜻한 배려를 여러모로 많이 받아서~^^~
다시 한번 감사 인사를 드립니다.^^~
참!!! 혹시 이쪽으로 여행 계획이 있으시다면...집으로 돌아올때 공항내 에어컨이 너무너무 빵빵ㅠㅠ 하니~
꼭 몸을 따뜻하게 하실수 있는 여벌의 옷을 챙겨서 이때 입으세요
일행 모두 코가 다 막히고;;;;;.........진...짜....추웠어요 ㅠ ㅠ....... 
그리고 못내 아쉬운점이 있다면...
재래시장을... 직접 방문하여.. 둘러보았으면...하는것과... 열대과일 시식을... 생각과는 다르게??  끝내버린게...
태국 여행때와  비교가 되는건... 어쩔수가 없네요
여튼 수고해주신 두분 가이드님께 다시 한번 건강하시고 힘내시라고 말씀 전하며
이만 글 맺겠습니다. 감사합니다.
 "
알빈가이드와 함꼐한 세부,"7.18일 결혼후 첨으로남편과함께 해외여행을 갓어요
가기전에 어디로가야햘지 인터넷으로너무많이 뒤져서 이미 동남아는 전세계로다녀온듭햇네요
9시10분 부산에어를타고 세부로갓습니다 가기전에 태풍이온다고해서 하루하루 카페에접속해서 날씨를 확인햇지만
우리가머물럿던 3일내네 비님은 찾아왓어요 ㅠ,ㅠ
  비행기에내리고 저희이름을 든 가이드를 찾아서 택시를 타고울티마 리젠시로갓습니다
키크고 잘생긴가이드는 저희와똑같은 포항이고향이라고하네요
너무반갑고 신기햇네요 포항에서왓는데 포항가이드를 만나다니 ㅎㅎ
세상은 좁고 또좁네요
첫째날 비님은 또오셧구 스킨스쿠버 하러 갓습니다 저희는 선택관광에서안햇기때문에 가이드님이
커피숍에 댈다주셔셔 이야기도하고 시간때우고 있었네요 그리고재래시장방무눟 제가 동남아를 선택하는 이유중 하나인
망고를 사서 저녁에 원없이 먹고 또먹고햇습니다
저희 호텔바로옆에는 마사지가있어서 저녁에는 값싼 마사지를 받으며 피로를 풀었습니다
  둘째날은 기다리고 기다리던 호핑투어 때마침 호핑투어할 시간에는 비는오지않고
남편이 줄낙시로 물고기한마리잡아서 찰칵 사진찍고
돌아온느길은 바람이너무불어서 ㅋㅋㅋㅋㅋㅋㅋㅋ 스릴잇는 배를타고 나왔네요
비가와서 에코투어는 하지못햇네요 그래서 가이드님이 마사지업그레이드 해서 해주셧어요
완전 최고 ㅋㅋㅋㅋ 시원시원 잠이솔솔
저희남편은 피곤햇는지코를골며 마사지를 받앗습니다
7시안되서 호텔로들어와서 바로옆에 로빈스몰에가서 과자도사고 또과일도사고 먹엇네요
    아글고 패키지에잇던 호텔맨꼭대기에잇는 놀이기구를 탓는데정말 죽다가 살아낫습니다
세상에살면서 이렇게 무서운 놀이기누는 첨입니다
이대로떨어지면 죽겟구나하는생각이엇습니다
남편은 한번은탈만한데 두번은 못타겟다고합니다
  그리곤 호텔에 잇는 뷔페서 밥을먹고 잠들엇네요
  3째날은 시내관광하고 쇼핑투어하고 그렇게 세부여행이끝낫어요
  남들은 이쁜 바다사진도 찍고햇겟지만 저희는 비가 매일와서
바다앞에서 사진도못찍어서아쉬웟지만 그래도 마사지 매일매일 받고 내가좋아하는망고먹으러 다시한번가고싶네요
그떄는 햇빛쨍쨍한 날이되도록
      가이드님이 너무 외로움에 타고게시더라고요 포항에 여친이 있어서 그런지 너무너무 외로움에 일을 하고계시는듭
  하와이에서 우리 다시볼수있는날일 기억해요
 "
♥캐리♥ 가이드♡ 진짜 최고 !!!! ★세부여행★강추★,"    고등학교 친구들과 6년만에 뭉쳐서 세부여행을 3박5일 다녀왔습니다^^
여자4이서 가는 여행이라 걱정반 두려움 반으로 여행을 시작하였습니다
늦은 밤 비행기라 내리자마자 피곤해서 쳐져있는데 가이드분이 환하게 웃으며 마중 나와 저희를 반겨주었습니다!!! 
일정이 시작되고 기대와는 달리 좋은 식당에 가서 일본퓨전식이라 입맛이 까다로운 저에게는 거부감없는 식사시간을 가지게 되어 여행의 시작이 좋았습니다~~~ 
마사지받는곳도 깨끗하고 좋은 가격에 고퀄리티 마사지도 받고 피로가 풀리는 힐링 여행이 되었습니다 :)
호핑투어 할 때는 가이드분이 직접 망고도 사오시고 저희를 챙겨주시는 모습에 감동받았습니다!
많은 사람을 이렇게 세세한 부분까지도 신경써주시기 힘드실텐데 처음부터 끝까지 변함없이 세세히 챙겨주셔서 정말 덕분에 좋은 여행이 되었던것같습니다^^^^^^^
친구커플는 세부여행 갈때 일행들끼리 식사를 못하고 섞여서 식사를 해서 불편했다고 하는데
저희 캐리 가이드님은 식사시간에도 일행들끼리 묶어서 식사를 할수있게 해주셨어요
이런 세세한 부분까지 신경써주는 가이드분은 여행을 많이하는 저로서도 정말 기억에 꼽는 가이드분이셨습니다
친오빠같이 챙겨주시고 저희가 위험하지 않도록 보호하에 재미있고 기억에 남는 여행을 만들어주셔서 너무나 감사합니다
캐리 가이드분 제 지인들이 세부 여행을 간다면 진짜 두말않고 한치의 고민없이 추천해주고 싶습니다 !!!
  ★세부여행가실분은 진짜 제이름을 걸고
캐리 가이드분이랑 가시면 후회없으실 것 같습니다!!!★"
에리카가이드님과 함께 떠나는 세부!!ㅋㅋ,"7월 14일 아침비행기로 세부 고고고고고고//
와 ~ 세부는 처음이라 공항은 엄청 더웠다.ㅋㅋㅋ
가자마자 같이 여행하는 우리 팀과 에리카 가이드님과 미팅을 하고 바로 세부여행 시작!!
이렇게 여행을 다녀와서 후기를 남기는 적이 처음이다..ㅋㅋ
그만큼 같이 여행한 팀과 에리카 가이드님이 너무 잘 안내해주고
같이 여행한 사람들과 잘 맞아서 힘들게 뺀 휴가가 아깝지 안게 너무너무 잘 보낸것같다!!!
나중에도 노랑풍선으로 세부를 가서 에리카 가이드님이 안내해주는
세부여행 또 가고 싶다!!!!!!!!!!! 에리카가이드님 사랑해요♥
너무너무 잘안내해주셔서 감사해요.ㅋㅋ
다음에도 세부가면 스토커 처럼 가이드님 찾아서 갈껍니다.ㅋㅋㅋ
그때까지 화이팅!!!!!!
-소용이가ㅋㅋ-"
